"subject" "activity" "tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "tbodyaccmagmean" "tbodyaccmagstd" "tgravityaccmagmean" "tgravityaccmagstd" "tbodyaccjerkmagmean" "tbodyaccjerkmagstd" "tbodygyromagmean" "tbodygyromagstd" "tbodygyrojerkmagmean" "tbodygyrojerkmagstd" "fbodyaccmeanx" "fbodyaccmeany" "fbodyaccmeanz" "fbodyaccstdx" "fbodyaccstdy" "fbodyaccstdz" "fbodyaccjerkmeanx" "fbodyaccjerkmeany" "fbodyaccjerkmeanz" "fbodyaccjerkstdx" "fbodyaccjerkstdy" "fbodyaccjerkstdz" "fbodygyromeanx" "fbodygyromeany" "fbodygyromeanz" "fbodygyrostdx" "fbodygyrostdy" "fbodygyrostdz" "fbodyaccmagmean" "fbodyaccmagstd" "fbodybodyaccjerkmagmean" "fbodybodyaccjerkmagstd" "fbodybodygyromagmean" "fbodybodygyromagstd" "fbodybodygyrojerkmagmean" "fbodybodygyrojerkmagstd"
"87" 27 "laying" -0.10255286492027 -0.987238613378378 -0.950265292702703 -0.949051841756757 -0.988292334189189 -0.947772995148649 -0.947049965405405 -0.930322392837838 -0.540884531486487 -0.789018982432432 0.83893085554054 0.682943760405405 0.827136621621622 -0.964347592837838 -0.99921942027027 -0.994882437027027 -0.984217931297297 -0.98947926972973 -0.954907726351351 -0.945251207567568 -0.60140019972973 -0.489118475472973 -0.466548205067568 0.196233185094595 -0.0925740686040541 0.0595758071040541 0.0708642054391892 0.17251913547527 -0.105588143674324 0.169333067627027 -0.0183823783443243 0.192543958007297 -0.0727043844162162 0.0639422793094595 -0.0659993056189189 -0.107344032802703 -0.00339772174054054 0.211522158122973 0.711906665405405 0.186118731418919 0.0741948358783784 -0.978725957297297 -0.963579110945946 -0.946697872702703 -0.979498276216216 -0.964018821891892 -0.947427917027027 0.644598106891892 0.162146579097297 0.0748322067837838 0.728560939594595 0.197316249039189 0.0619213196081081 -0.141129872067568 0.488248636351351 -0.645043555405405 -0.90220288472973 -0.981861967702703 -0.966347110675676 -0.951281601891892 -0.836211756864865 -0.754615370918919 -0.756262374364865 -0.461171756013514 0.473106420206757 -0.484915421208108
"88" 28 "walking" -0.105426701018519 -0.332505972407407 -0.2224208005 -0.400804571111111 -0.392050997037037 -0.237686356481481 -0.400684447796296 -0.0163483446111111 -0.160167676907407 -0.454096985740741 0.338204129444444 0.219770913685185 0.431256138148148 -0.27856515 -0.772401373518519 -0.880237620740741 -0.82591563 -0.530031177222222 -0.418829314259259 -0.434297379722222 0.194505128169815 0.263035684685185 0.135659032457407 -0.456864128518519 0.333574749092593 -0.115513668038889 0.135000489002926 -0.276717175259259 0.256050580518519 -0.000391064451851851 0.0188514716222222 -0.205760800962963 0.206748404135185 -0.0905917285481481 -0.100799958935185 -0.417098759481481 -0.266346357236296 0.281564210333333 0.924856249814815 -0.245658343333333 -0.0533467674074074 -0.967086037962963 -0.946793830925926 -0.932565185185185 -0.967737886481482 -0.946722073888889 -0.934967207222222 0.862063147407407 -0.251367576481482 -0.0450535908148148 0.9335936 -0.230780237037037 -0.0669736167222222 -0.0403228385462963 0.799465950555556 -0.897758283518518 -0.942132343703704 -0.969156320185185 -0.948189308148148 -0.94116049037037 -0.561784101351852 -1 -0.622336067759259 -0.538063622777778 0.599250441851852 -0.658629320555556
"89" 29 "walkingdownstairs" -0.1080852734 0.0480632049541667 0.5917274793125 -0.172926100708333 -0.0094559922625 0.499867433889583 -0.216259886497917 0.3445350465125 0.129307909197917 -0.183559320124167 0.0138730383772917 -0.377769858208333 0.269222326729167 0.193718008597917 -0.439061553541667 -0.502672743958333 -0.681042177291667 -0.142776169260417 -0.00252350690208333 -0.331851313270833 0.292589166504167 0.454093740708333 0.2011191555625 -0.446449333333333 0.2803299724375 -0.0867394583958333 0.179698535033333 -0.23800985750625 0.153863464612917 0.189113576333333 -0.0545266684875 -0.211443292145833 0.170493043645833 0.1587248914375 -0.157401130520833 -0.301038419395833 -0.23297959181875 0.0763701802083333 0.911757235416667 -0.2898520925 -0.0416535595208333 -0.937660723958333 -0.909313550625 -0.915773484375 -0.938504651666667 -0.910315255833333 -0.916102709791667 0.859619344375 -0.286425668958333 -0.0304244442916667 0.910686852291667 -0.28883572875 -0.0584818779583333 -0.0991469120729167 0.766804313541667 -0.852018172708333 -0.972087445833333 -0.94175227375 -0.9147194775 -0.918469335625 -0.2566158529875 -1 -0.581209370510417 -0.6338062925 0.697453603541667 -0.760574752291667
"90" 30 "walkingupstairs" -0.114641151892308 -0.379393887969231 -0.223770985189231 -0.345331920784615 -0.436181468292308 -0.256939571907692 -0.381720041692308 -0.102143681901538 -0.138053904821538 -0.340079572553846 0.408752660769231 0.211146787538462 0.3586109952 -0.302264376295077 -0.766218331692308 -0.863687383384615 -0.776504971384615 -0.577708652307692 -0.462779599076923 -0.487304573384615 0.107208557935385 0.173620982938462 0.132243232429231 -0.307231469569231 0.180463901770769 -0.0387048332723077 0.169508727644615 -0.192744600284615 0.0777538068476923 0.23287266424 -0.128514154826154 -0.20582007328 0.227331598664615 -0.0694204600738462 -0.0703805547015385 -0.244528177030769 -0.318396658953846 -0.0179724903221538 0.926113149076923 -0.1997399464 -0.175804064415385 -0.968211676153846 -0.933510450153846 -0.932625857384615 -0.969058905384615 -0.935519489692308 -0.934714989230769 0.863119202615385 -0.201650854830769 -0.167644509815385 0.934509173230769 -0.189711046046154 -0.190811975321231 -0.0904000896923077 0.803068098307692 -0.929338017076923 -0.922934669230769 -0.971943274615385 -0.940033923384615 -0.941237926307692 -0.595096577430769 -1 -0.966276351692308 -0.584893882815385 0.625830531538462 -0.665626036769231
"91" 1 "standing" -0.10638483054717 -0.96809402 -0.943959421320755 -0.954148431509434 -0.969120249433962 -0.941877954150943 -0.953642557169811 -0.916859539245283 -0.545247983886792 -0.795299838301887 0.821423907735849 0.671442553207547 0.823718000754717 -0.954034268867925 -0.996236782830189 -0.997298651132075 -0.992626794716981 -0.97054137754717 -0.948988249433962 -0.956489290754717 -0.403024993111321 -0.422094120013208 -0.427688274320755 -0.0248542255132075 -0.0177735046245283 0.0203382400698113 0.145546169698113 0.112484857856604 -0.129092086056604 0.174924945120755 -0.0690437634150943 0.172870921176038 -0.0823417714018868 0.0747804226075472 -0.183420281844528 -0.140842707358491 -0.442291091509434 -0.161568804773585 -0.0249844298679245 0.0231251676792453 0.771062527358491 -0.971067799245283 -0.975271998113208 -0.97075462754717 -0.97183772509434 -0.975689171132075 -0.972285617924528 -0.0821811788679245 0.00251834547169811 0.761222236415094 0.00870308484905661 0.0425581904339623 0.763642036226415 0.222471083924528 -0.642449514716981 -0.676946900377358 0.324862780188679 -0.973876189433962 -0.977522300377359 -0.977379281132076 -0.583774936339623 -0.734342516037736 -0.57954647790566 -0.560041903396226 0.578318062264151 -0.596562998301887
"92" 2 "sitting" -0.10635786423913 -0.981658229130435 -0.945859565 -0.961947485652174 -0.982659252173913 -0.944917549782609 -0.960252797391304 -0.92920218673913 -0.534376373043478 -0.803240228695652 0.830871457826087 0.683352223043478 0.830159479130435 -0.959900524782609 -0.997898578695652 -0.994483241521739 -0.993336016956522 -0.983762709347826 -0.953606184130435 -0.960082235434783 -0.583460249869565 -0.500135698021739 -0.55635695 0.189018917265217 -0.0773204715217391 0.0314396368152174 0.0586234665130435 0.160719264880435 -0.0939394510673913 0.138896253769565 -0.00724219254782609 0.246272478104348 -0.117104763213043 0.094372895173913 -0.0812060892130435 -0.130172208043478 -0.0783582004695652 0.177490406771739 0.768182340869565 0.012057297173913 0.209002620221739 -0.969195584782609 -0.95563076826087 -0.968758440434783 -0.969857651956522 -0.957492117391304 -0.96945159826087 0.70475223326087 -0.00369558652173913 0.206195173386522 0.781703265 0.0230284243478261 0.204325978224565 0.128019738369565 0.512673940478261 -0.736342275434783 -0.817700872391304 -0.971753020869565 -0.962864056521739 -0.970876512173913 -0.658374822023913 -0.694848010819565 -0.778122238393478 -0.511307774282609 0.523581237630435 -0.53579583273913
"93" 3 "laying" -0.109290574145161 -0.352623631596774 -0.084250185005 -0.308259404032258 -0.374564351887097 -0.104728387609677 -0.305128127741935 -0.16501560826129 -0.0924604781064516 -0.332160868548387 0.33828402 0.175034717287097 0.460285943225806 -0.206140212354839 -0.772444575806452 -0.826002108064516 -0.766175811612903 -0.427010680645161 -0.316817006451613 -0.275938946525806 0.382060418709677 0.225599256177419 0.124324948919355 -0.483539528306452 0.358282626656452 -0.0448022410854839 -0.0173275014258065 -0.267282070120968 0.262136205596774 0.100244846808065 -0.200073789183274 -0.32598948233871 0.260590282462903 0.0521765602483871 -0.2769755177 0.0537822986854839 -0.155415320727419 0.212235733516129 0.855009657096774 -0.118436839096774 -0.136867928822581 -0.981040246129032 -0.970720467419355 -0.956621584516129 -0.981411492258065 -0.971320519193548 -0.958240661612903 0.787982345 -0.134129158354839 -0.134079292516129 0.870140074032258 -0.0992034294354839 -0.144907627419355 -0.0698908514883871 0.695367728064516 -0.850844731451613 -0.880120327580645 -0.982958441774194 -0.97410125483871 -0.961468631935484 -0.568430888870968 -0.972222853548387 -0.96236969983871 -0.440224964193548 0.499839870322581 -0.556536856451613
"94" 4 "walking" -0.100034945433333 -0.972286534 -0.885022703833333 -0.9053274015 -0.975774408666667 -0.885759436833333 -0.900539473 -0.917423612 -0.497629330583333 -0.763399852 0.809612683666667 0.650394082 0.806028867666667 -0.915650256333333 -0.997100727 -0.984398441 -0.972783736166667 -0.981488102 -0.908110076666667 -0.896728858333333 -0.487185710823333 -0.36074288425 -0.340212337283333 0.101857809111667 0.00737690203833333 0.0139969027416667 0.0849220074 0.00818415797166667 0.00189144804333333 0.110674357718333 0.0636007462483333 0.142454047383333 -0.0805130734113333 0.112674320389333 -0.123551446925 -0.0497544493475 -0.2753209873 0.12392754195 0.6715840945 0.205996215453 0.2104310521 -0.963593372166667 -0.929706275666667 -0.925239472166667 -0.964572179833333 -0.932030988166667 -0.927227443666667 0.6118709435 0.193196742583333 0.216426086466667 0.685825451666667 0.207344086833333 0.193381987166667 -0.0738910933166667 0.417796526841667 -0.692870374833333 -0.793784362 -0.966859641 -0.9392970835 -0.9331281865 -0.704260446941667 -0.511892201616667 -0.5810342384 -0.449555915441667 0.468077286833333 -0.486684858883333
"95" 5 "walkingdownstairs" -0.125995959255319 -0.0693544287321277 0.0351492440851064 -0.344793148408511 -0.113546243965957 0.0244466491276596 -0.368029662106383 0.147901419617021 0.012090728593617 -0.386733781702128 0.0882553466914894 0.105827231119149 0.31370779962766 -0.0369076391978723 -0.42520306412766 -0.734659094468085 -0.74694514787234 -0.185696937319149 -0.168167568021277 -0.417024200042553 0.260982881893617 0.106164518302128 -0.0155572360851064 -0.321259774468085 0.259584439638298 -0.131786416956809 0.135311193785106 -0.122756064623404 0.1569730423 0.105365105970213 0.0311423490553192 0.107832663121277 0.0663189205255319 0.0521088537446809 -0.16633636906383 -0.23306438087234 -0.18297483092766 0.14387442436383 0.557750686595745 -0.0360777523404255 0.0875095486808511 -0.935943781702128 -0.944441118297872 -0.927212787021277 -0.936936961489362 -0.945178873191489 -0.927379751914894 0.509076697446809 -0.0454613189361702 0.0950510782297872 0.565143134468085 -0.0246433859574468 0.0725962953829787 -0.0717144527446808 0.418991159148936 -0.697795646787234 -0.782253667687234 -0.938500480425532 -0.947549053191489 -0.929805780638298 -0.503941284993617 -0.920375132553191 -0.92670134212766 -0.538166432319149 0.603361381702128 -0.667142600212766
"96" 6 "walkingupstairs" -0.110652720078431 -0.947796266470588 -0.917738302901961 -0.915479479607843 -0.950501284117647 -0.918539704044314 -0.912483105294118 -0.882377240823529 -0.528837453568627 -0.771945988235294 0.804075305294118 0.647440307254902 0.800215938823529 -0.924406670980392 -0.989915898431373 -0.990912513529412 -0.981779052156863 -0.956036027058824 -0.933014394686275 -0.909847234313725 -0.303170413823529 -0.430421317862745 -0.366342376039216 -0.0150304680960784 0.0292437001 -0.031439215754902 0.109925391576471 0.059087891124902 -0.0288540791268627 0.184613433058824 -0.100447555382353 0.10916927445098 -0.0775891584607843 0.123433869470588 -0.13356175325098 0.222865369374118 -0.358656084254902 -0.214369274729412 0.318573724705882 0.288331576352941 0.406680682196078 -0.973499895882353 -0.97799495 -0.952663527647059 -0.973384273333333 -0.979070990392157 -0.95410736745098 0.25611043254902 0.26164037383902 0.404570492862745 0.343743988627451 0.305712698117647 0.396327438313725 0.0585922998039216 -0.112423173333333 -0.608862172745098 -0.27906935254902 -0.972895943333333 -0.982100403921569 -0.957280569411765 -0.639944193254902 -0.807296093313726 -0.741187900607843 -0.531487053137255 0.550503459019608 -0.569459972156863
"97" 7 "standing" -0.109366563113208 -0.969135292075472 -0.963263440188679 -0.959785614339623 -0.971113940566038 -0.965455431320755 -0.958223418867925 -0.913729304339623 -0.546706447358491 -0.802578003584906 0.824068957924528 0.676050586226415 0.825011923396226 -0.96258352490566 -0.99790177245283 -0.998988529245283 -0.997232824716981 -0.973848539622642 -0.97437322490566 -0.955453696415094 -0.340990856433962 -0.51266327509434 -0.431910708301887 0.0206360916424528 -0.0752865254433962 0.0622257752654717 0.0246061260830189 0.119093001541509 -0.102954747477358 0.215448240603774 0.0346218755735849 0.131005864830189 -0.0628465352075472 0.101836914886604 -0.187786199007547 0.117505474845283 -0.600565836207547 -0.226374031245283 0.0167971254716981 0.511512796603774 0.673006423396226 -0.958877653773585 -0.986445677358491 -0.96906055509434 -0.959587632075472 -0.986688179056604 -0.969527651320755 -0.0390539094528302 0.474064707358491 0.666037819622642 0.0438186690754717 0.526246121886792 0.668129062075472 0.404776718943396 -0.560475353962264 -0.383780542264151 -0.0353770264150943 -0.961819930754717 -0.987384209245283 -0.970648173396226 -0.538903976301887 -0.715431561132076 -0.536158712641509 -0.657021332075472 0.661857184150943 -0.666480434528302
"98" 8 "sitting" -0.111977760652174 -0.964247905869565 -0.916948564130435 -0.940808991086956 -0.967454794347826 -0.917234029782609 -0.939255143695652 -0.898341595 -0.524125732173913 -0.790339069130435 0.817803372173913 0.661067257173913 0.809233557608696 -0.938789785434783 -0.99635102826087 -0.98803051826087 -0.993422457391304 -0.972344283913044 -0.934865244565217 -0.939274772173913 -0.464983985152174 -0.524466062513044 -0.403627806304348 0.0967686765130435 -0.0307432417097826 -0.0036590738173913 0.102921715097826 0.124977787180435 -0.0814539764369565 0.136342285471739 0.10696957955587 0.220237870913043 -0.0870712295717391 0.0960275076695652 -0.0969099020086956 0.0846677412406522 -0.0833089475652174 -0.0402537525217391 0.363517635217391 0.225345455 0.360744236326087 -0.959834392391304 -0.950845469045652 -0.952038177173913 -0.96010246173913 -0.951985137847826 -0.953214783695652 0.304993484130435 0.206202555543478 0.362645122152174 0.382637514782609 0.233949066108696 0.353448580608696 -0.134497764469565 0.182027198695652 -0.821296537173913 -0.373953205 -0.960452800217391 -0.955767223043478 -0.957227775652174 -0.965705850652174 -0.633544253695652 -0.693843575065217 -0.537613372391304 0.550499242086957 -0.563202305369565
"99" 9 "laying" -0.10056052188 -0.15940269487 0.01407128558 -0.34668872406 -0.214858215 -0.008199728838 -0.325559994064 0.06004250862 -0.052123934784 -0.368310738 0.172262171062 0.045424853748 0.4656830216 -0.093650030012 -0.603388236358 -0.788360894 -0.7966510432 -0.31379107596 -0.257814449388 -0.3131469389098 0.40874362988 0.28214410344 0.104205377314 -0.4682152594 0.35280270538 -0.18787777742 0.1642960312144 -0.27257310858 0.229304703142 0.0500884178082 0.036173227604 -0.32696695776 0.276265895852 -0.111998719972 -0.127266528314 -0.36239320246 -0.2030118785094 0.31253292058 0.9210453676 -0.236622778748 -0.079523642528458 -0.9460196852 -0.9028223434 -0.9008079982 -0.9471485154 -0.903637699 -0.9023537066 0.867021839 -0.230672631828 -0.066477471232 0.922061166 -0.235101587654 -0.102990286912 -0.1885411092 0.790960224 -0.8640189606 -0.9608192168 -0.9500265138 -0.9071964756 -0.9103489638 -0.53154044152 -0.8505242178 -0.7553007548 -0.639064145 0.6873153768 -0.7345211094
"100" 10 "walking" -0.119449471415094 -0.475242037390566 -0.314691691716981 -0.647842771886792 -0.514183441981132 -0.336545727339623 -0.640194694150943 -0.277508739509434 -0.217968911256604 -0.575331368301887 0.446770173322642 0.252229445679245 0.632465216981132 -0.440231101726415 -0.753038262641509 -0.847478719056604 -0.907408437735849 -0.607150704849057 -0.506486352871698 -0.638696148301887 -0.12220869929434 -0.013926723490566 -0.146098947082264 -0.210889966339623 0.201743676858491 -0.0399504823018868 0.0920409391207547 -0.160680456633962 0.0784827477226415 0.230572216966038 -0.106721688571698 -0.121820679792453 0.0613059549622641 0.127576193396226 -0.23165514879434 -0.0937845631679245 -0.215269293943396 0.193080393469811 0.93399688754717 -0.272895162075472 0.0434029854716981 -0.974297629811321 -0.942816613962264 -0.938569147358491 -0.975039994339623 -0.942931948679245 -0.940520913396226 0.868980536415094 -0.275974118679245 0.0492521563867925 0.945297632641509 -0.257915685849057 0.0299956474964151 -0.188812516320755 0.822997579433962 -0.86660435 -0.98685500754717 -0.976979295660377 -0.94348828490566 -0.946818092641509 -0.657904662886793 -1 -0.633101777716981 -0.44937754754717 0.489215718396226 -0.528130804490566
"101" 11 "walkingdownstairs" -0.0971451905869565 -0.953262013913043 -0.929185897173913 -0.940212630434783 -0.953503286521739 -0.923292465869565 -0.935003528521739 -0.915214955652174 -0.573614541304348 -0.78831040673913 0.805477383043478 0.645411798913043 0.828329266521739 -0.910086262173913 -0.991065545 -0.935379384782609 -0.981203552391304 -0.953184832826087 -0.927003490434783 -0.921134701956522 -0.359699331173913 -0.615464763413043 -0.432441503434783 -0.000568679347826085 -0.0103309732173913 -0.0398572571956522 0.0740979926217391 0.17037749628913 -0.13226691023913 0.225750592641304 -0.0967238959013044 0.247538996043478 -0.126370872041304 0.0929120464693478 -0.171396373847826 0.185640287152174 -0.555120814565217 -0.156283857478261 0.175589933478261 0.354720429782609 0.606774135434783 -0.934179593043478 -0.933680749782609 -0.945747599347826 -0.934742078043478 -0.935337334130435 -0.946786473043478 0.128320793478261 0.334045874782609 0.606067131304348 0.192035468913043 0.352485508043478 0.596565315869565 0.148495370201739 -0.224753287173913 -0.695317622173913 -0.0825496545652174 -0.937904525521739 -0.941784027826087 -0.951479688043478 -0.572564220152174 -0.670138155304348 -0.548692153782609 -0.63247147826087 0.637249842826087 -0.641717300434783
"102" 12 "walkingupstairs" -0.121198551846154 -0.971760594807692 -0.909563131346154 -0.859242198442308 -0.9750284725 -0.909219521923077 -0.849461626923077 -0.9058681225 -0.527833714615385 -0.754359257115385 0.829517463461538 0.654322844423077 0.780544188057692 -0.919685958269231 -0.997169909230769 -0.9933960525 -0.955473598269231 -0.9818574325 -0.932433212307692 -0.840119819615385 -0.436367905553846 -0.402773481784615 -0.318270692942308 0.093834451975 0.01065003475 -0.00883049638980769 0.137979484470385 0.0321407980576923 -0.0318870781942308 0.136441850060577 -0.0434675547307692 -0.0205498215519231 -0.000514355501923076 0.0163775876230769 -0.0848497832980769 -0.173050157851923 -0.292807997038462 0.405213719039038 0.966214491346154 -0.0228393345230769 0.0258433755711538 -0.959716915769231 -0.947131061730769 -0.873454753653846 -0.962108766153846 -0.948285587884615 -0.874685171730769 0.899974792692308 -0.0344907920884615 0.0498222339057692 0.964389934230769 -0.0116688048630769 0.00207321239423077 -0.633304928653846 0.90791033 -0.993870989038461 -0.971636838653846 -0.970704457307692 -0.954309392884615 -0.882132747692308 -0.952294094038462 -0.697756875230769 -0.363195722384615 -0.466310768461538 0.484979058076923 -0.503637852115385
"103" 13 "standing" -0.103813455754386 -0.548338298684211 -0.28578228954386 -0.605292004614035 -0.573898814473684 -0.33878971945614 -0.604595929124561 -0.417615261438597 -0.198436159157895 -0.500719717368421 0.429999521105263 0.17075304977193 0.619091424035088 -0.468625855001754 -0.823195602631579 -0.822246963859649 -0.868096674035088 -0.61724191122807 -0.541824678824561 -0.621252566140351 0.125532408642105 -0.0788589075614035 -0.179179665592982 -0.273417550614035 0.203982475512281 -0.190192574238596 0.212491521649123 -0.0349589494894737 0.0270446121663158 0.214654884047368 -0.0888209622224561 0.029843660245614 0.0508379510807018 0.0847443517052632 -0.148424138617544 0.175116061508772 -0.216511551196491 -0.134436823649123 0.287254277368421 0.116411874280702 0.358524161656544 -0.942531344824561 -0.958148959649123 -0.947705472631579 -0.943724620421053 -0.957912010350877 -0.948959062280702 0.241214602438596 0.0993066326842105 0.356951562087719 0.30614240122807 0.131083592754386 0.345771012407018 -0.0877032594736842 0.0478862773684211 -0.637073034157895 -0.419295049877193 -0.94729521945614 -0.959738225087719 -0.953286795964912 -0.868378493807018 -0.802090767017544 -0.708350543982456 -0.632447897070175 0.668750361280702 -0.704014340877193
"104" 14 "sitting" -0.102333675037037 -0.62263667462963 -0.421834263374074 -0.51225697462963 -0.641123681296296 -0.433249976740741 -0.505277311277778 -0.527757022018518 -0.262864234518519 -0.453475552481481 0.503967982592593 0.334311043574074 0.59794500962963 -0.453272859912963 -0.883258096481481 -0.911057640925926 -0.760198245055556 -0.67959780537037 -0.566668320740741 -0.504876888537037 0.142868966314815 0.137742504196296 -0.0428262266 -0.341389119261111 0.219293224664815 -0.0645421617381482 0.0540155231185185 -0.198518601027407 0.0678215048816667 0.252854263325926 -0.15792178412963 -0.309365990314815 0.199654422555556 -0.0137762825022222 -0.127531095498148 -0.0114149466 -0.0118676844259259 -0.208236586291667 0.468414938148148 0.257931416388889 0.266684967074074 -0.940179955 -0.924145984074074 -0.753467881462963 -0.941966814444444 -0.925475568888889 -0.759239989277778 0.420662252425926 0.245934431333333 0.312889845022222 0.480027833962963 0.257952518333333 0.205226493240741 -0.0499067860240741 0.140917694074074 -0.450712884444444 -0.718598313574074 -0.947010013148148 -0.930242547037037 -0.777599609944444 -0.417907945055556 -0.604888566333333 -0.0958783641296296 -0.676171801296296 0.703385142962963 -0.729905804259259
"105" 15 "laying" -0.109671019791667 -0.973498771527778 -0.966750361527778 -0.970891735694444 -0.975422945138889 -0.966242842777778 -0.970154665972222 -0.928064918611111 -0.564710588333333 -0.806667835138889 0.820248531388889 0.675771885416667 0.832414370972222 -0.969329167222222 -0.996468279166667 -0.998058548333333 -0.997966536111111 -0.981056725972222 -0.972304821944444 -0.969967905277778 -0.477701395680556 -0.595473643347222 -0.505494309762639 0.0522863757402778 -0.0260514870361111 0.009621634325 0.0358429773406944 0.209291623159722 -0.148090629164181 0.227145354583333 -0.0637698706805555 0.200848216704167 -0.0755620581 0.0504833629694444 -0.0761002842722222 -0.241275277845833 -0.289365344375 0.207484530770833 0.340747312777778 0.377529496555556 0.390388846388889 -0.948516550833333 -0.9731022125 -0.969242215 -0.951475418055556 -0.974032809583333 -0.970416907777778 0.2948998875 0.349570101319444 0.384788534861111 0.361478805 0.391716218926111 0.38378404625 0.133822169611111 0.104315287916667 -0.496104950277778 -0.625631796666667 -0.962065046388889 -0.977026416388889 -0.974560165 -0.866859269861111 -0.711222647319444 -0.597493061388889 -0.548797217708333 0.558482439722222 -0.56801435125
"106" 16 "walking" -0.10751558127451 -0.987106120588235 -0.979493129019608 -0.976888308235294 -0.988194830980392 -0.979344686078431 -0.976142553921569 -0.929951972352941 -0.564896146470588 -0.81057256627451 0.838844898627451 0.684011718627451 0.836232738823529 -0.981533945294118 -0.999503956078431 -0.99974868 -0.998766668823529 -0.989367941176471 -0.981904379019608 -0.974085895490196 -0.53195433154902 -0.592768367058824 -0.465581221745098 0.116183572215686 -0.0345918930941176 0.00962995485647059 0.191948007627451 0.211414268041176 -0.157877874109804 0.204359105294118 0.0866153134509804 0.193317215666667 -0.077300516372549 0.113223441510392 -0.137125034719608 -0.210006329256863 -0.328773419058824 0.240333745285098 0.507158473921569 0.230657204882353 0.359546253803922 -0.982082710784314 -0.98973130745098 -0.980186621764706 -0.98226219372549 -0.989993685686275 -0.980262571568627 0.440287026078431 0.200180082686275 0.352701820607843 0.530845114117647 0.251119558215686 0.357798420764706 -0.18977869854902 0.303227799215686 -0.799069561568627 -0.531929071176471 -0.982685464313725 -0.990869731176471 -0.980909537647059 -0.95292157745098 -0.743531607078431 -0.670144864117647 -0.463660491137255 0.479400057254902 -0.495089570431373
"107" 17 "walkingdownstairs" -0.106521263478261 -0.971816922608696 -0.939984521086957 -0.949188377826087 -0.972735086304348 -0.940144880217391 -0.948053574347826 -0.911812065869565 -0.534807287826087 -0.790561183478261 0.830686765 0.67217714326087 0.817124232826087 -0.952244372826087 -0.999044647173913 -0.99802481826087 -0.996699611086956 -0.973808167391304 -0.951304115217391 -0.948692149130435 -0.289115879241304 -0.406116757565217 -0.374596802941304 -0.0218866475434783 0.0309151169782609 0.0218579773065217 -0.014549773694413 0.0768475993630435 -0.11020076843913 0.176004619847826 -0.00642000537391304 0.145499241458696 -0.0809403695166957 0.126093096895652 -0.133474013 0.40623415073913 -0.358756051158696 -0.382241518565217 -0.0794160173913043 0.0267858526086956 0.0350890803695652 -0.97352314173913 -0.965590211521739 -0.972913131304348 -0.97322686826087 -0.967506280434783 -0.97366279 -0.141296653913043 0.00714614500000001 0.0332794646304348 -0.045664327173913 0.0393395215217391 0.031980078173913 0.142137961676087 -0.466115834347826 -0.640873787391304 0.143316083478261 -0.97258909673913 -0.971484690434783 -0.975455322391304 -0.760361525173913 -0.824115116130435 -0.838952988695652 -0.559076692934783 0.56986094826087 -0.580453242391304
"108" 18 "walkingupstairs" -0.110397068103448 -0.0862737485051724 -0.0126007522793103 -0.331404801724138 -0.129820145132759 -0.0471918670310345 -0.304794033931034 0.106090488206897 -0.0995526577213793 -0.284550970431035 0.108602970155172 0.0362871200689655 0.555953118275862 -0.0509229825137931 -0.542483799137931 -0.805537661206897 -0.787954155689655 -0.225608494463793 -0.296419547913793 -0.289785641184483 0.307130082931034 0.348755121931034 0.0705395126483621 -0.415343709568965 0.270935026293103 -0.142830943510345 0.244924616172414 -0.221413604568966 0.154920725524138 0.130021716531034 0.0161318524327586 -0.179366418568966 0.137849352146552 -0.0215146231896552 -0.12040666937931 -0.401420899856897 0.155645159894828 -0.0209466205862069 0.931230686034483 -0.236650480689655 0.141317872224138 -0.958246928793103 -0.924603173275862 -0.920068855862069 -0.959925105517241 -0.924905875344828 -0.922461524137931 0.872372555862069 -0.235798227758621 0.150005577689655 0.936422624310345 -0.227637129827586 0.123350046310345 -0.107771616277241 0.815984793965517 -0.900836850517241 -0.959646730517241 -0.963925139827586 -0.927158654482759 -0.930988331034483 -0.537072691758621 -1 -0.095427088162069 -0.638178010517241 0.695126659482759 -0.751259030517241
